"File","Line","Function","Case","TargetModes","Strings","Risk","RiskReasons","Evidence"
"src\medit.c","1190","medit_parse","'O'","MEDIT_ROD","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'O':
      OLC_MODE(d) = MEDIT_ROD;
      i++;
      break;"
"src\medit.c","1194","medit_parse","'p'","","","READ_OR_UNKNOWN","","    case 'p':"
"src\medit.c","1195","medit_parse","'P'","MEDIT_PETRI","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'P':
      OLC_MODE(d) = MEDIT_PETRI;
      i++;
      break;"
"src\medit.c","1199","medit_parse","'r'","","","READ_OR_UNKNOWN","","    case 'r':"
"src\medit.c","1200","medit_parse","'R'","MEDIT_BREATH","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'R':
      OLC_MODE(d) = MEDIT_BREATH;
      i++;
      break;"
"src\medit.c","1204","medit_parse","'s'","","","READ_OR_UNKNOWN","","    case 's':"
"src\medit.c","1205","medit_parse","'S'","MEDIT_SPELL","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'S':
      OLC_MODE(d) = MEDIT_SPELL;
      i++;
      break;"
"src\medit.c","1209","medit_parse","default","","","READ_OR_UNKNOWN","","    default:
      medit_disp_stats_menu(d);
      return;"
"src\medit.c","1223","medit_parse","OLC_SCRIPT_EDIT","","","READ_OR_UNKNOWN","","  case OLC_SCRIPT_EDIT:
    if (dg_script_edit_parse(d, arg)) return;
    medit_disp_menu(d);
    return;"
"src\medit.c","1228","medit_parse","MEDIT_KEYWORD","","","DESTRUCTIVE_REVIEW","delete/purge/extract/remove/free operation | OLC/object/flag mutation","  case MEDIT_KEYWORD:
    smash_tilde(arg);
    if (GET_ALIAS(OLC_MOB(d)))
      free(GET_ALIAS(OLC_MOB(d)));
    GET_ALIAS(OLC_MOB(d)) = str_udup(arg);
    break;"
"src\medit.c","1235","medit_parse","MEDIT_S_DESC","","","DESTRUCTIVE_REVIEW","delete/purge/extract/remove/free operation | OLC/object/flag mutation","  case MEDIT_S_DESC:
    smash_tilde(arg);
    if (GET_SDESC(OLC_MOB(d)))
      free(GET_SDESC(OLC_MOB(d)));
    GET_SDESC(OLC_MOB(d)) = str_udup(arg);
    break;"
"src\medit.c","1242","medit_parse","MEDIT_L_DESC","","%s | undefined","DESTRUCTIVE_REVIEW","delete/purge/extract/remove/free operation | OLC/object/flag mutation","  case MEDIT_L_DESC:
    smash_tilde(arg);
    if (GET_LDESC(OLC_MOB(d)))
      free(GET_LDESC(OLC_MOB(d)));
    if (arg && *arg) {
      char buf[MAX_INPUT_LENGTH];
      snprintf(buf, sizeof(buf), ""%s\r\n"", arg);
      GET_LDESC(OLC_MOB(d)) = strdup(buf);
    } else
      GET_LDESC(OLC_MOB(d)) = strdup(""undefined"");

    break;"
"src\medit.c","1255","medit_parse","MEDIT_D_DESC","","SYSERR: OLC: medit_parse(): Reached D_DESC case! | Oops...","READ_OR_UNKNOWN","","  case MEDIT_D_DESC:
    /*
     * We should never get here.
     */
    cleanup_olc(d, CLEANUP_ALL);
    mudlog(BRF, LVL_BUILDER, TRUE, ""SYSERR: OLC: medit_parse(): Reached D_DESC case!"");
    write_to_output(d, ""Oops...\r\n"");
    break;"
"src\medit.c","1264","medit_parse","MEDIT_NPC_FLAGS","","","READ_OR_UNKNOWN","","  case MEDIT_NPC_FLAGS:
    if ((i = atoi(arg)) <= 0)
      break;"
"src\medit.c","1277","medit_parse","MEDIT_AFF_FLAGS","","","READ_OR_UNKNOWN","","  case MEDIT_AFF_FLAGS:
    if ((i = atoi(arg)) <= 0)
      break;"
"src\medit.c","1290","medit_parse","MEDIT_LOADOUT_MENU","","","READ_OR_UNKNOWN","","  case MEDIT_LOADOUT_MENU:
    switch (*arg) {"
"src\medit.c","1292","medit_parse","'q'","","","READ_OR_UNKNOWN","","      case 'q':"
"src\medit.c","1293","medit_parse","'Q'","","","DESTRUCTIVE_REVIEW","delete/purge/extract/remove/free operation | OLC/object/flag mutation","      case 'Q':
        if (OLC_STORAGE(d)) {
          free(OLC_STORAGE(d));
          OLC_STORAGE(d) = NULL;
        }
        medit_disp_menu(d);
        return;"
"src\medit.c","1300","medit_parse","'a'","","","READ_OR_UNKNOWN","","      case 'a':"
"src\medit.c","1301","medit_parse","'A'","MEDIT_LOADOUT_EQUIP_VNUM","Enter object vnum to equip (Q to cancel):","MUTATING_REVIEW","OLC/object/flag mutation","      case 'A':
        OLC_MODE(d) = MEDIT_LOADOUT_EQUIP_VNUM;
        write_to_output(d, ""Enter object vnum to equip (Q to cancel): "");
        return;"
"src\medit.c","1305","medit_parse","'b'","","","READ_OR_UNKNOWN","","      case 'b':"
"src\medit.c","1306","medit_parse","'B'","MEDIT_LOADOUT_INV_VNUM","Enter object vnum to add to inventory (Q to cancel):","MUTATING_REVIEW","OLC/object/flag mutation","      case 'B':
        OLC_MODE(d) = MEDIT_LOADOUT_INV_VNUM;
        write_to_output(d, ""Enter object vnum to add to inventory (Q to cancel): "");
        return;"
"src\medit.c","1310","medit_parse","'c'","","","READ_OR_UNKNOWN","","      case 'c':"
"src\medit.c","1311","medit_parse","'C'","MEDIT_LOADOUT_LOOT_VNUM","Enter object vnum to add to loot table (Q to cancel):","MUTATING_REVIEW","OLC/object/flag mutation","      case 'C':
        OLC_MODE(d) = MEDIT_LOADOUT_LOOT_VNUM;
        write_to_output(d, ""Enter object vnum to add to loot table (Q to cancel): "");
        return;"
"src\medit.c","1315","medit_parse","'d'","","","READ_OR_UNKNOWN","","      case 'd':"
"src\medit.c","1316","medit_parse","'D'","MEDIT_LOADOUT_REMOVE_EQUIP","There are no equipped items to remove.","MUTATING_REVIEW","OLC/object/flag mutation","      case 'D':
      {
        struct char_data *mob = OLC_MOB(d);
        OLC_MODE(d) = MEDIT_LOADOUT_REMOVE_EQUIP;
        if (mob->mob_specials.equip_loadout_count <= 0) {
          write_to_output(d, ""There are no equipped items to remove.\r\n"");
          medit_disp_loadout_menu(d);
          return;"
"src\medit.c","1328","medit_parse","'e'","","","READ_OR_UNKNOWN","","      case 'e':"
"src\medit.c","1329","medit_parse","'E'","MEDIT_LOADOUT_REMOVE_INV","There are no inventory items to remove.","MUTATING_REVIEW","OLC/object/flag mutation","      case 'E':
      {
        struct char_data *mob = OLC_MOB(d);
        OLC_MODE(d) = MEDIT_LOADOUT_REMOVE_INV;
        if (mob->mob_specials.inventory_loadout_count <= 0) {
          write_to_output(d, ""There are no inventory items to remove.\r\n"");
          medit_disp_loadout_menu(d);
          return;"
"src\medit.c","1341","medit_parse","'f'","","","READ_OR_UNKNOWN","","      case 'f':"
"src\medit.c","1342","medit_parse","'F'","MEDIT_LOADOUT_REMOVE_LOOT","There are no loot entries to remove.","MUTATING_REVIEW","OLC/object/flag mutation","      case 'F':
      {
        struct char_data *mob = OLC_MOB(d);
        OLC_MODE(d) = MEDIT_LOADOUT_REMOVE_LOOT;
        if (mob->mob_specials.loot_table_count <= 0) {
          write_to_output(d, ""There are no loot entries to remove.\r\n"");
          medit_disp_loadout_menu(d);
          return;"
"src\medit.c","1354","medit_parse","default","","","READ_OR_UNKNOWN","","      default:
        medit_disp_loadout_menu(d);
        return;"
"src\medit.c","1359","medit_parse","MEDIT_LOADOUT_EQUIP_VNUM","","","READ_OR_UNKNOWN","","  case MEDIT_LOADOUT_EQUIP_VNUM:
    if (medit_arg_is_cancel(arg)) {
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1381","medit_parse","MEDIT_LOADOUT_EQUIP_SLOT","","","DESTRUCTIVE_REVIEW","delete/purge/extract/remove/free operation | OLC/object/flag mutation","  case MEDIT_LOADOUT_EQUIP_SLOT:
  {
    int slot, idx;
    obj_rnum ornum;
    struct obj_data *obj;
    struct char_data *mob = OLC_MOB(d);

    if (medit_arg_is_cancel(arg)) {
      if (OLC_STORAGE(d)) {
        free(OLC_STORAGE(d));
        OLC_STORAGE(d) = NULL;
      }
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1468","medit_parse","MEDIT_LOADOUT_EQUIP_REPLACE","","%d %d","READ_OR_UNKNOWN","","  case MEDIT_LOADOUT_EQUIP_REPLACE:
  {
    int new_vnum = NOTHING, slot = -1;
    int idx = -1;
    struct char_data *mob = OLC_MOB(d);
    if (OLC_STORAGE(d))
      sscanf(OLC_STORAGE(d), ""%d %d"", &new_vnum, &slot);
    for (j = 0; j < mob->mob_specials.equip_loadout_count; j++) {
      if (mob->mob_specials.equip_loadout[j].wear_pos == slot) {
        idx = j;
        break;"
"src\medit.c","1498","medit_parse","MEDIT_LOADOUT_INV_VNUM","","","READ_OR_UNKNOWN","","  case MEDIT_LOADOUT_INV_VNUM:
    if (medit_arg_is_cancel(arg)) {
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1520","medit_parse","MEDIT_LOADOUT_INV_COUNT","","","DESTRUCTIVE_REVIEW","delete/purge/extract/remove/free operation | OLC/object/flag mutation","  case MEDIT_LOADOUT_INV_COUNT:
  {
    struct char_data *mob = OLC_MOB(d);
    int idx;
    if (medit_arg_is_cancel(arg)) {
      if (OLC_STORAGE(d)) {
        free(OLC_STORAGE(d));
        OLC_STORAGE(d) = NULL;
      }
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1557","medit_parse","MEDIT_LOADOUT_LOOT_VNUM","","","READ_OR_UNKNOWN","","  case MEDIT_LOADOUT_LOOT_VNUM:
    if (medit_arg_is_cancel(arg)) {
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1579","medit_parse","MEDIT_LOADOUT_LOOT_CHANCE","","","DESTRUCTIVE_REVIEW","delete/purge/extract/remove/free operation | OLC/object/flag mutation","  case MEDIT_LOADOUT_LOOT_CHANCE:
  {
    struct char_data *mob = OLC_MOB(d);
    int idx, target_vnum;
    if (medit_arg_is_cancel(arg)) {
      if (OLC_STORAGE(d)) {
        free(OLC_STORAGE(d));
        OLC_STORAGE(d) = NULL;
      }
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1630","medit_parse","MEDIT_LOADOUT_REMOVE_EQUIP","","","READ_OR_UNKNOWN","","  case MEDIT_LOADOUT_REMOVE_EQUIP:
  {
    struct char_data *mob = OLC_MOB(d);
    int slot, idx;

    if (medit_arg_is_cancel(arg)) {
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1663","medit_parse","MEDIT_LOADOUT_REMOVE_INV","","","READ_OR_UNKNOWN","","  case MEDIT_LOADOUT_REMOVE_INV:
  {
    struct char_data *mob = OLC_MOB(d);
    int idx;

    if (medit_arg_is_cancel(arg)) {
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1689","medit_parse","MEDIT_LOADOUT_REMOVE_LOOT","","","READ_OR_UNKNOWN","","  case MEDIT_LOADOUT_REMOVE_LOOT:
  {
    struct char_data *mob = OLC_MOB(d);
    int idx;

    if (medit_arg_is_cancel(arg)) {
      medit_disp_loadout_menu(d);
      return;"
"src\medit.c","1717","medit_parse","MEDIT_SEX","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_SEX:
    GET_SEX(OLC_MOB(d)) = LIMIT(i - 1, 0, NUM_GENDERS - 1);
    break;"
"src\medit.c","1721","medit_parse","MEDIT_HITROLL","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_HITROLL:
    GET_HITROLL(OLC_MOB(d)) = LIMIT(i, 0, 50);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1727","medit_parse","MEDIT_WIMPY_THRESH","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_WIMPY_THRESH:
    GET_MOB_WIMP_LEV(OLC_MOB(d)) = LIMIT(i, 0, 30000);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1733","medit_parse","MEDIT_DAMROLL","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_DAMROLL:
    GET_DAMROLL(OLC_MOB(d)) = LIMIT(i, 0, 50);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1739","medit_parse","MEDIT_NDD","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_NDD:
    GET_NDD(OLC_MOB(d)) = LIMIT(i, 0, 30);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1745","medit_parse","MEDIT_SDD","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_SDD:
    GET_SDD(OLC_MOB(d)) = LIMIT(i, 0, 127);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1751","medit_parse","MEDIT_NUM_HP_DICE","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_NUM_HP_DICE:
    GET_HIT(OLC_MOB(d)) = LIMIT(i, 0, 30);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1757","medit_parse","MEDIT_SIZE_HP_DICE","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_SIZE_HP_DICE:
    GET_MANA(OLC_MOB(d)) = LIMIT(i, 0, 1000);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1763","medit_parse","MEDIT_ADD_HP","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_ADD_HP:
    GET_MOVE(OLC_MOB(d)) = LIMIT(i, 0, 30000);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1769","medit_parse","MEDIT_AC","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_AC:
    GET_AC(OLC_MOB(d)) = LIMIT(i, 0, 200);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1775","medit_parse","MEDIT_EVASION","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_EVASION:
    GET_EVASION(OLC_MOB(d)) = LIMIT(i, 0, 200);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1781","medit_parse","MEDIT_EXP","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_EXP:
    GET_EXP(OLC_MOB(d)) = LIMIT(i, 0, MAX_MOB_EXP);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1835","medit_parse","MEDIT_STR","MEDIT_STR_ADD","Enter Strength add value [0-100]:","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_STR:
    GET_STR(OLC_MOB(d)) = LIMIT(i, 3, 25);
    OLC_MOB(d)->real_abils.str = GET_STR(OLC_MOB(d));
    OLC_MODE(d) = MEDIT_STR_ADD;
    OLC_VAL(d) = TRUE;
    write_to_output(d, ""Enter Strength add value [0-100]: "");
    return;"
"src\medit.c","1843","medit_parse","MEDIT_STR_ADD","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_STR_ADD:
    GET_ADD(OLC_MOB(d)) = LIMIT(i, 0, 100);
    OLC_MOB(d)->real_abils.str_add = GET_ADD(OLC_MOB(d));
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1850","medit_parse","MEDIT_INT","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_INT:
    GET_INT(OLC_MOB(d)) = LIMIT(i, 3, 25);
    OLC_MOB(d)->real_abils.intel = GET_INT(OLC_MOB(d));
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1857","medit_parse","MEDIT_WIS","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_WIS:
    GET_WIS(OLC_MOB(d)) = LIMIT(i, 3, 25);
    OLC_MOB(d)->real_abils.wis = GET_WIS(OLC_MOB(d));
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1864","medit_parse","MEDIT_DEX","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_DEX:
    GET_DEX(OLC_MOB(d)) = LIMIT(i, 3, 25);
    OLC_MOB(d)->real_abils.dex = GET_DEX(OLC_MOB(d));
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1871","medit_parse","MEDIT_CON","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_CON:
    GET_CON(OLC_MOB(d)) = LIMIT(i, 3, 25);
    OLC_MOB(d)->real_abils.con = GET_CON(OLC_MOB(d));
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1878","medit_parse","MEDIT_CHA","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_CHA:
    GET_CHA(OLC_MOB(d)) = LIMIT(i, 3, 25);
    OLC_MOB(d)->real_abils.cha = GET_CHA(OLC_MOB(d));
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1885","medit_parse","MEDIT_PARA","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_PARA:
    GET_SAVE(OLC_MOB(d), SAVING_PARA) = LIMIT(i, 0, 100);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1891","medit_parse","MEDIT_ROD","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_ROD:
    GET_SAVE(OLC_MOB(d), SAVING_ROD) = LIMIT(i, 0, 100);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1897","medit_parse","MEDIT_PETRI","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_PETRI:
    GET_SAVE(OLC_MOB(d), SAVING_PETRI) = LIMIT(i, 0, 100);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1903","medit_parse","MEDIT_BREATH","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_BREATH:
    GET_SAVE(OLC_MOB(d), SAVING_BREATH) = LIMIT(i, 0, 100);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1909","medit_parse","MEDIT_SPELL","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_SPELL:
    GET_SAVE(OLC_MOB(d), SAVING_SPELL) = LIMIT(i, 0, 100);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1915","medit_parse","MEDIT_POS","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_POS:
    GET_POS(OLC_MOB(d)) = LIMIT(i - 1, 0, NUM_POSITIONS - 1);
    break;"
"src\medit.c","1919","medit_parse","MEDIT_DEFAULT_POS","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_DEFAULT_POS:
    GET_DEFAULT_POS(OLC_MOB(d)) = LIMIT(i - 1, 0, NUM_POSITIONS - 1);
    break;"
"src\medit.c","1923","medit_parse","MEDIT_ATTACK","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_ATTACK:
    GET_ATTACK(OLC_MOB(d)) = LIMIT(i, 0, NUM_ATTACK_TYPES - 1);
    break;"
"src\medit.c","1927","medit_parse","MEDIT_LEVEL","MEDIT_LEVEL_AUTOFILL_CONFIRM","Apply recommended stats for level %d? (Y/N):","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_LEVEL:
  {
    int old_level = GET_LEVEL(OLC_MOB(d));
    int new_level = LIMIT(i, 1, LVL_IMPL);

    GET_LEVEL(OLC_MOB(d)) = new_level;
    OLC_VAL(d) = TRUE;
    if (new_level != old_level) {
      OLC_MODE(d) = MEDIT_LEVEL_AUTOFILL_CONFIRM;
      write_to_output(d, ""Apply recommended stats for level %d? (Y/N): "", new_level);
      return;"
"src\medit.c","1943","medit_parse","MEDIT_LEVEL_AUTOFILL_CONFIRM","","","READ_OR_UNKNOWN","","  case MEDIT_LEVEL_AUTOFILL_CONFIRM:
    switch (*arg) {"
"src\medit.c","1945","medit_parse","'y'","","","READ_OR_UNKNOWN","","    case 'y':"
"src\medit.c","1946","medit_parse","'Y'","","","MUTATING_REVIEW","OLC/object/flag mutation","    case 'Y':
      medit_autoroll_stats(d);
      OLC_VAL(d) = TRUE;
      break;"
"src\medit.c","1950","medit_parse","'n'","","","READ_OR_UNKNOWN","","    case 'n':"
"src\medit.c","1951","medit_parse","'N'","","","READ_OR_UNKNOWN","","    case 'N':
      break;"
"src\medit.c","1953","medit_parse","default","","Please answer Y or N:","READ_OR_UNKNOWN","","    default:
      write_to_output(d, ""Please answer Y or N: "");
      return;"
"src\medit.c","1960","medit_parse","MEDIT_ALIGNMENT","","","MUTATING_REVIEW","OLC/object/flag mutation","  case MEDIT_ALIGNMENT:
    GET_ALIGNMENT(OLC_MOB(d)) = LIMIT(i, -1000, 1000);
    OLC_VAL(d) = TRUE;
    medit_disp_stats_menu(d);
    return;"
"src\medit.c","1966","medit_parse","MEDIT_COPY","","That mob does not exist.","READ_OR_UNKNOWN","","  case MEDIT_COPY:
    if ((i = real_mobile(atoi(arg))) != NOWHERE) {
      medit_setup_existing(d, i);
    } else
      write_to_output(d, ""That mob does not exist.\r\n"");
    break;"
