"File","Line","Function","OutputFunction","Text","LikelyPrompt","ContainsCRLF","EndsWithNewline","Risk","Evidence"
"src\cedit.c","619","cedit_disp_game_play_options","write_to_output","\r\n\r\n%sA%s) Player Killing Allowed  : %s%s\r\n%sB%s) Player Thieving Allowed : %s%s\r\n%sC%s) Minimum Level To Shout  : %s%d\r\n%sD%s) Holler Move Cost        : %s%d\r\n%sE%s) Tunnel Size             : %s%d\r\n%sF%s) Maximum Experience Gain : %s%d\r\n%sG%s) Maximum Experience Loss : %s%d\r\n%sH%s) Max Time for NPC Corpse : %s%d\r\n%sI%s) Max Time for PC Corpse  : %s%d\r\n%sJ%s) Tics before PC sent to void : %s%d\r\n%sK%s) Tics before PC is autosaved : %s%d\r\n%sL%s) Level Immune To IDLE        : %s%d\r\n%sM%s) Death Traps Junk Items      : %s%s\r\n%sN%s) Objects Load Into Inventory : %s%s\r\n%sO%s) Track Through Doors         : %s%s\r\n%sP%s) Display Closed Doors        : %s%s\r\n%sR%s) Diagonal Directions         : %s%s\r\n%sS%s) Prevent Mortal Level To Immortal : %s%s\r\n%s1%s) OK Message Text         : %s%s%s2%s) HUH Message Text        : %s%s%s3%s) NOPERSON Message Text   : %s%s%s4%s) NOEFFECT Message Text   : %s%s%s5%s) Map/Automap Option      : %s%s\r\n%s6%s) Default map size        : %s%d\r\n%s7%s) Default minimap size    : %s%d\r\n%s8%s) Scripts on PC's         : %s%s\r\n%sQ%s) Exit To The Main Menu\r\nEnter your choice : ","True","True","False","READ_OR_UNKNOWN","   619:   write_to_output(d, ""\r\n\r\n""
   620:         ""%sA%s) Player Killing Allowed  : %s%s\r\n""
   621:         ""%sB%s) Player Thieving Allowed : %s%s\r\n""
   622:         ""%sC%s) Minimum Level To Shout  : %s%d\r\n"""
"src\cedit.c","688","cedit_disp_crash_save_options","write_to_output","\r\n\r\n%sA%s) Free Rent          : %s%s\r\n%sB%s) Max Objects Saved  : %s%d\r\n%sC%s) Minimum Rent Cost  : %s%d\r\n%sD%s) Auto Save          : %s%s\r\n%sE%s) Auto Save Time     : %s%d minute(s)\r\n%sF%s) Crash File Timeout : %s%d day(s)\r\n%sG%s) Rent File Timeout  : %s%d day(s)\r\n%sQ%s) Exit To The Main Menu\r\nEnter your choice : ","True","True","False","READ_OR_UNKNOWN","   688:   write_to_output(d, ""\r\n\r\n""
   689:   	""%sA%s) Free Rent          : %s%s\r\n""
   690:   	""%sB%s) Max Objects Saved  : %s%d\r\n""
   691:   	""%sC%s) Minimum Rent Cost  : %s%d\r\n"""
"src\cedit.c","716","cedit_disp_room_numbers","write_to_output","\r\n\r\n%sA%s) Mortal Start Room   : %s%d\r\n%sB%s) Immortal Start Room : %s%d\r\n%sC%s) Frozen Start Room   : %s%d\r\n%s1%s) Donation Room #1    : %s%d\r\n%s2%s) Donation Room #2    : %s%d\r\n%s3%s) Donation Room #3    : %s%d\r\n%sQ%s) Exit To The Main Menu\r\nEnter your choice : ","True","True","False","READ_OR_UNKNOWN","   716:   write_to_output(d, ""\r\n\r\n""
   717:   	""%sA%s) Mortal Start Room   : %s%d\r\n""
   718:   	""%sB%s) Immortal Start Room : %s%d\r\n""
   719:   	""%sC%s) Frozen Start Room   : %s%d\r\n"""
"src\cedit.c","742","cedit_disp_operation_options","write_to_output","\r\n\r\n%sA%s) Default Port : %s%d\r\n%sB%s) Default IP   : %s%s\r\n%sC%s) Default Directory   : %s%s\r\n%sD%s) Logfile Name : %s%s\r\n%sE%s) Max Players  : %s%d\r\n%sF%s) Max Filesize : %s%d\r\n%sG%s) Max Bad Pws  : %s%d\r\n%sH%s) Site Ok Everyone : %s%s\r\n%sI%s) Name Server Is Slow : %s%s\r\n%sJ%s) Use new socials file: %s%s\r\n%sK%s) OLC autosave to disk: %s%s\r\n%sL%s) Main Menu           : \r\n%s%s\r\n%sM%s) Welcome Message     : \r\n%s%s\r\n%sN%s) Start Message       : \r\n%s%s\r\n%sO%s) Medit Stats Menu    : %s%s\r\n%sP%s) Autosave bugs when resolved from commandline : %s%s\r\n%sR%s) Enable Protocol Negotiation : %s%s\r\n%sS%s) Enable Special Char in Comm : %s%s\r\n%sT%s) Current Debug Mode : %s%s\r\n%sQ%s) Exit To The Main Menu\r\nEnter your choice : <None><None><None><None><None><None>AdvancedStandardYesNoYesNoYesNoOFFBRIEFNORMALCOMPLETE","True","True","False","MUTATING_REVIEW","   742:   write_to_output(d, ""\r\n\r\n""
   743:   	""%sA%s) Default Port : %s%d\r\n""
   744:   	""%sB%s) Default IP   : %s%s\r\n""
   745:   	""%sC%s) Default Directory   : %s%s\r\n"""
"src\cedit.c","794","cedit_disp_autowiz_options","write_to_output","\r\n\r\n%sA%s) Use the autowiz        : %s%s\r\n%sB%s) Minimum wizlist level  : %s%d\r\n%sQ%s) Exit To The Main Menu\r\nEnter your choice : ","True","True","False","READ_OR_UNKNOWN","   794:   write_to_output(d, ""\r\n\r\n""
   795:     ""%sA%s) Use the autowiz        : %s%s\r\n""
   796:     ""%sB%s) Minimum wizlist level  : %s%d\r\n""
   797:     ""%sQ%s) Exit To The Main Menu\r\n"""
"src\cedit.c","823","cedit_parse","write_to_output","Game configuration saved to disk.\r\n","True","True","True","SAVE_PATH","   823: 	    write_to_output(d, ""Game configuration saved to disk.\r\n"");
   824: 	  } else
   825:             write_to_output(d, ""Game configuration saved to memory.\r\n"");
   826:           return;"
"src\cedit.c","825","cedit_parse","write_to_output","Game configuration saved to memory.\r\n","True","True","True","READ_OR_UNKNOWN","   825:             write_to_output(d, ""Game configuration saved to memory.\r\n"");
   826:           return;
   827:         case 'n':
   828:         case 'N':"
"src\cedit.c","829","cedit_parse","write_to_output","Game configuration not saved to memory.\r\n","True","True","True","READ_OR_UNKNOWN","   829:           write_to_output(d, ""Game configuration not saved to memory.\r\n"");
   830:           cleanup_olc(d, CLEANUP_CONFIG);
   831:           return;
   832:         default :"
"src\cedit.c","833","cedit_parse","write_to_output","\r\nThat is an invalid choice!\r\n","True","True","True","READ_OR_UNKNOWN","   833:           write_to_output(d, ""\r\nThat is an invalid choice!\r\n"");
   834:           write_to_output(d, ""Do you wish to save your changes? : "");
   835:           return;
   836:       }"
"src\cedit.c","834","cedit_parse","write_to_output","Do you wish to save your changes? : ","True","False","False","READ_OR_UNKNOWN","   834:           write_to_output(d, ""Do you wish to save your changes? : "");
   835:           return;
   836:       }
   837: "
"src\cedit.c","872","cedit_parse","write_to_output","Do you wish to save your changes? : ","True","False","False","READ_OR_UNKNOWN","   872:           write_to_output(d, ""Do you wish to save your changes? : "");
   873:           OLC_MODE(d) = CEDIT_CONFIRM_SAVESTRING;
   874:           break;
   875: "
"src\cedit.c","877","cedit_parse","write_to_output","That is an invalid choice!\r\n","True","True","True","READ_OR_UNKNOWN","   877:           write_to_output(d, ""That is an invalid choice!\r\n"");
   878:           cedit_disp_menu(d);
   879:           break;
   880:       }"
"src\cedit.c","897","cedit_parse","write_to_output","Enter the minimum level a player must be to shout, gossip, etc : ","True","False","False","READ_OR_UNKNOWN","   897:           write_to_output(d, ""Enter the minimum level a player must be to shout, gossip, etc : "");
   898:           OLC_MODE(d) = CEDIT_LEVEL_CAN_SHOUT;
   899:           return;
   900: "
"src\cedit.c","903","cedit_parse","write_to_output","Enter the amount it costs (in move points) to holler : ","True","False","False","READ_OR_UNKNOWN","   903:           write_to_output(d, ""Enter the amount it costs (in move points) to holler : "");
   904:           OLC_MODE(d) = CEDIT_HOLLER_MOVE_COST;
   905:           return;
   906: "
"src\cedit.c","909","cedit_parse","write_to_output","Enter the maximum number of people allowed in a tunnel : ","True","False","False","READ_OR_UNKNOWN","   909:           write_to_output(d, ""Enter the maximum number of people allowed in a tunnel : "");
   910:           OLC_MODE(d) = CEDIT_TUNNEL_SIZE;
   911:           return;
   912: "
"src\cedit.c","915","cedit_parse","write_to_output","Enter the maximum gain of experience per kill for players : ","True","False","False","READ_OR_UNKNOWN","   915:           write_to_output(d, ""Enter the maximum gain of experience per kill for players : "");
   916:           OLC_MODE(d) = CEDIT_MAX_EXP_GAIN;
   917:           return;
   918: "
"src\cedit.c","921","cedit_parse","write_to_output","Enter the maximum loss of experience per death for players : ","True","False","False","READ_OR_UNKNOWN","   921:           write_to_output(d, ""Enter the maximum loss of experience per death for players : "");
   922:           OLC_MODE(d) = CEDIT_MAX_EXP_LOSS;
   923:           return;
   924: "
"src\cedit.c","927","cedit_parse","write_to_output","Enter the number of tics before NPC corpses decompose : ","True","False","False","READ_OR_UNKNOWN","   927:           write_to_output(d, ""Enter the number of tics before NPC corpses decompose : "");
   928:           OLC_MODE(d) = CEDIT_MAX_NPC_CORPSE_TIME;
   929:           return;
   930: "
"src\cedit.c","933","cedit_parse","write_to_output","Enter the number of tics before PC corpses decompose : ","True","False","False","READ_OR_UNKNOWN","   933:           write_to_output(d, ""Enter the number of tics before PC corpses decompose : "");
   934:           OLC_MODE(d) = CEDIT_MAX_PC_CORPSE_TIME;
   935:           return;
   936: "
"src\cedit.c","939","cedit_parse","write_to_output","Enter the number of tics before PC's are sent to the void (idle) : ","True","False","False","READ_OR_UNKNOWN","   939:           write_to_output(d, ""Enter the number of tics before PC's are sent to the void (idle) : "");
   940:           OLC_MODE(d) = CEDIT_IDLE_VOID;
   941:           return;
   942: "
"src\cedit.c","945","cedit_parse","write_to_output","Enter the number of tics before PC's are automatically rented and forced to quit : ","True","False","False","READ_OR_UNKNOWN","   945:           write_to_output(d, ""Enter the number of tics before PC's are automatically rented and forced to quit : "");
   946:           OLC_MODE(d) = CEDIT_IDLE_RENT_TIME;
   947:           return;
   948: "
"src\cedit.c","951","cedit_parse","write_to_output","Enter the level a player must be to become immune to IDLE : ","True","False","False","READ_OR_UNKNOWN","   951:           write_to_output(d, ""Enter the level a player must be to become immune to IDLE : "");
   952:           OLC_MODE(d) = CEDIT_IDLE_MAX_LEVEL;
   953:           return;
   954: "
"src\cedit.c","986","cedit_parse","write_to_output","Enter the OK message : ","True","False","False","READ_OR_UNKNOWN","   986:           write_to_output(d, ""Enter the OK message : "");
   987:           OLC_MODE(d) = CEDIT_OK;
   988:           return;
   989: "
"src\cedit.c","991","cedit_parse","write_to_output","Enter the HUH message : ","True","False","False","READ_OR_UNKNOWN","   991:           write_to_output(d, ""Enter the HUH message : "");
   992:           OLC_MODE(d) = CEDIT_HUH;
   993:           return;
   994: "
"src\cedit.c","996","cedit_parse","write_to_output","Enter the NOPERSON message : ","True","False","False","READ_OR_UNKNOWN","   996:           write_to_output(d, ""Enter the NOPERSON message : "");
   997:           OLC_MODE(d) = CEDIT_NOPERSON;
   998:           return;
   999: "
"src\cedit.c","1001","cedit_parse","write_to_output","Enter the NOEFFECT message : ","True","False","False","READ_OR_UNKNOWN","  1001:           write_to_output(d, ""Enter the NOEFFECT message : "");
  1002:           OLC_MODE(d) = CEDIT_NOEFFECT;
  1003:           return;
  1004: "
"src\cedit.c","1006","cedit_parse","write_to_output","1) Disable maps\r\n","False","True","True","READ_OR_UNKNOWN","  1006:           write_to_output(d, ""1) Disable maps\r\n"");
  1007:           write_to_output(d, ""2) Enable Maps\r\n"");
  1008:           write_to_output(d, ""3) Maps for Immortals only\r\n"");
  1009:           write_to_output(d, ""Enter choice: "");"
"src\cedit.c","1007","cedit_parse","write_to_output","2) Enable Maps\r\n","False","True","True","READ_OR_UNKNOWN","  1007:           write_to_output(d, ""2) Enable Maps\r\n"");
  1008:           write_to_output(d, ""3) Maps for Immortals only\r\n"");
  1009:           write_to_output(d, ""Enter choice: "");
  1010:           OLC_MODE(d) = CEDIT_MAP_OPTION;"
"src\cedit.c","1008","cedit_parse","write_to_output","3) Maps for Immortals only\r\n","False","True","True","READ_OR_UNKNOWN","  1008:           write_to_output(d, ""3) Maps for Immortals only\r\n"");
  1009:           write_to_output(d, ""Enter choice: "");
  1010:           OLC_MODE(d) = CEDIT_MAP_OPTION;
  1011:           return;"
"src\cedit.c","1009","cedit_parse","write_to_output","Enter choice: ","True","False","False","READ_OR_UNKNOWN","  1009:           write_to_output(d, ""Enter choice: "");
  1010:           OLC_MODE(d) = CEDIT_MAP_OPTION;
  1011:           return;
  1012: "
"src\cedit.c","1014","cedit_parse","write_to_output","Enter default map size (1-12) : ","True","False","False","READ_OR_UNKNOWN","  1014:           write_to_output(d, ""Enter default map size (1-12) : "");
  1015:           OLC_MODE(d) = CEDIT_MAP_SIZE;
  1016:           return;
  1017: "
"src\cedit.c","1019","cedit_parse","write_to_output","Enter default mini-map size (1-12) : ","True","False","False","READ_OR_UNKNOWN","  1019:           write_to_output(d, ""Enter default mini-map size (1-12) : "");
  1020:           OLC_MODE(d) = CEDIT_MINIMAP_SIZE;
  1021:           return;
  1022:         case '8':"
"src\cedit.c","1032","cedit_parse","write_to_output","\r\nThat is an invalid choice!\r\n","True","True","True","READ_OR_UNKNOWN","  1032:           write_to_output(d, ""\r\nThat is an invalid choice!\r\n"");
  1033:           cedit_disp_game_play_options(d);
  1034:       }
  1035: "
"src\cedit.c","1048","cedit_parse","write_to_output","Enter the maximum number of items players can rent : ","True","False","False","READ_OR_UNKNOWN","  1048:           write_to_output(d, ""Enter the maximum number of items players can rent : "");
  1049:           OLC_MODE(d) = CEDIT_MAX_OBJ_SAVE;
  1050:           return;
  1051: "
"src\cedit.c","1054","cedit_parse","write_to_output","Enter the surcharge on top of item costs : ","True","False","False","READ_OR_UNKNOWN","  1054:           write_to_output(d, ""Enter the surcharge on top of item costs : "");
  1055:           OLC_MODE(d) = CEDIT_MIN_RENT_COST;
  1056:           return;
  1057: "
"src\cedit.c","1065","cedit_parse","write_to_output","Enter how often (in minutes) should the MUD save players : ","True","False","False","READ_OR_UNKNOWN","  1065:           write_to_output(d, ""Enter how often (in minutes) should the MUD save players : "");
  1066:           OLC_MODE(d) = CEDIT_AUTOSAVE_TIME;
  1067:           return;
  1068: "
"src\cedit.c","1071","cedit_parse","write_to_output","Enter the lifetime of crash and idlesave files (days) : ","True","False","False","READ_OR_UNKNOWN","  1071:           write_to_output(d, ""Enter the lifetime of crash and idlesave files (days) : "");
  1072:           OLC_MODE(d) = CEDIT_CRASH_FILE_TIMEOUT;
  1073:           return;
  1074: "
"src\cedit.c","1077","cedit_parse","write_to_output","Enter the lifetime of normal rent files (days) : ","True","False","False","READ_OR_UNKNOWN","  1077:           write_to_output(d, ""Enter the lifetime of normal rent files (days) : "");
  1078:           OLC_MODE(d) = CEDIT_RENT_FILE_TIMEOUT;
  1079:           return;
  1080: "
"src\cedit.c","1087","cedit_parse","write_to_output","\r\nThat is an invalid choice!\r\n","True","True","True","READ_OR_UNKNOWN","  1087:           write_to_output(d, ""\r\nThat is an invalid choice!\r\n"");
  1088:         }
  1089: 
  1090:         cedit_disp_crash_save_options(d);"
